26397.0	1078.2360594971772	25218.0	
24639.0	888.5116769069498	23616.0	
24714.0	957.009404342507	23616.0	
24123.0	449.1291573701267	23616.0	
24252.0	571.6476187302803	23616.0	
24528.0	801.2696175445566	23616.0	
23634.0	207.58612670407433	23436.0	
24204.0	986.8176123276277	23436.0	
24462.0	1777.0841285656682	23436.0	
25137.0	1552.623908098803	23436.0	
23433.0	67.54998149518622	23364.0	
23418.0	586.8662539284398	22860.0	
23496.0	935.3651693322774	22860.0	
23577.0	1157.203093670251	22860.0	
23850.0	972.4998714652871	22860.0	
24378.0	1375.5973248011207	22860.0	
24285.0	1262.3228588598085	22860.0	
23967.0	1342.9918093570043	22860.0	
24222.0	1297.2598043568605	22860.0	
23796.0	1415.9777540625419	22860.0	
24009.0	1109.3876689417455	22860.0	
23622.0	1242.695457463332	22860.0	
22941.0	117.69027147559818	22860.0	
23475.0	706.0460324936328	22860.0	
23139.0	253.44230112591703	22860.0	
24150.0	1211.2386222375837	22860.0	
23577.0	856.1991590745695	22860.0	
23721.0	1242.988736875761	22860.0	
23991.0	1357.9068451112544	22860.0	
23910.0	1439.5593075660342	22860.0	
23850.0	1096.7821114514952	22860.0	
24372.0	1353.3558290412761	22860.0	
24165.0	1702.6658509525585	22860.0	
23505.0	893.6022605163888	22860.0	
23214.0	328.1402139330076	22860.0	
24768.0	1680.471362445668	22860.0	
24648.0	1550.1264464552562	22860.0	
23127.0	372.8578817726668	22860.0	
24057.0	1684.298963960971	22860.0	
24126.0	1507.7440101025106	22860.0	
23388.0	526.5064102173876	22860.0	
23025.0	199.69727088771143	22860.0	
23916.0	1057.5031914845458	22860.0	
23262.0	429.7755228023113	22860.0	
23262.0	429.7755228023113	22860.0	
23712.0	1018.4458748504999	22860.0	
24555.0	1521.567941302655	22860.0	
24150.0	1516.8226659698885	22860.0	
23886.0	1105.0592744282997	22860.0	
23457.0	525.5825339563711	22860.0	
