15.743674516677856	2	50	
26856.0	627.8749875572366	26163.0	
26439.0	509.5409698934915	26127.0	
25761.0	1022.3751757549671	24606.0	
25929.0	1517.1608352445696	24606.0	
24684.0	455.04175632572446	24273.0	
25176.0	848.2151849619294	24273.0	
24360.0	182.75393292621638	24237.0	
24912.0	724.2064622743986	24237.0	
25209.0	895.6695819329805	24237.0	
24849.0	607.5499979425562	24237.0	
24669.0	740.4653941947591	24237.0	
24870.0	621.347728731666	24237.0	
24984.0	649.5606207275807	24237.0	
25179.0	958.9259616883882	24237.0	
25026.0	1112.1587116954126	24237.0	
24618.0	971.2636099432533	23895.0	
24903.0	1026.473574915594	23895.0	
25365.0	1356.3550420151798	23895.0	
24543.0	569.8499802579623	23895.0	
24105.0	435.76484484180224	23814.0	
24387.0	500.802356224489	23814.0	
23937.0	228.80777958802014	23796.0	
24327.0	475.6395694220572	23796.0	
24531.0	984.8456731894597	23796.0	
24516.0	733.8726047482628	23796.0	
25068.0	1102.1724003076833	23796.0	
24003.0	374.2312119532522	23778.0	
25041.0	1152.9254095560561	23778.0	
24819.0	920.2179089759121	23778.0	
24357.0	503.0616264435203	23778.0	
24528.0	690.3846753803274	23778.0	
24141.0	523.4204810666087	23778.0	
25005.0	1083.4569673041933	23778.0	
24759.0	882.4131685327458	23778.0	
24798.0	898.0779476192475	23778.0	
23760.0	162.74827188022613	23589.0	
24477.0	831.0433201704951	23589.0	
24603.0	986.7355268763763	23589.0	
24852.0	1093.7993417441794	23589.0	
23697.0	194.90767044936945	23580.0	
23904.0	280.59223082615813	23580.0	
24321.0	675.6796578261033	23580.0	
24300.0	644.2390860542381	23580.0	
24543.0	1087.2134105133177	23580.0	
24219.0	599.0918126631343	23580.0	
24312.0	912.9715220093121	23580.0	
23802.0	192.25763964014538	23580.0	
24333.0	861.1985833708738	23580.0	
24543.0	921.302881792953	23580.0	
23949.0	421.27307058486423	23580.0	
