25533.0	583.7525160545349	24876.0	
25146.0	663.5631092820034	24660.0	
24762.0	126.10709734190222	24660.0	
25086.0	1209.6325888467127	24147.0	
24735.0	526.8140089253512	24147.0	
24882.0	1143.1181041344767	24147.0	
24513.0	603.0223876441073	24147.0	
24681.0	580.5755764756213	24147.0	
24078.0	127.38524247337287	23931.0	
24693.0	803.8432683054576	23931.0	
24240.0	389.84997114274614	23931.0	
23949.0	126.96062381699296	23832.0	
24354.0	469.29628168141284	23832.0	
24039.0	232.78530881479614	23832.0	
23910.0	287.0609691337365	23670.0	
24024.0	439.5588697774167	23670.0	
24048.0	347.6377424849034	23670.0	
24138.0	477.2546490082627	23670.0	
24114.0	585.0923004107984	23670.0	
24168.0	432.78054484923416	23670.0	
23718.0	54.99090833947008	23670.0	
23949.0	339.50405004948027	23670.0	
23976.0	353.5293481452424	23670.0	
23805.0	315.0	23580.0	
23850.0	247.45908752761537	23580.0	
23679.0	244.99183659869158	23499.0	
24099.0	544.2830146164769	23499.0	
23820.0	397.0554117500478	23499.0	
24012.0	492.04572958211924	23499.0	
23949.0	396.30669941347196	23499.0	
23571.0	67.94850991743675	23499.0	
24027.0	531.0254231202118	23499.0	
23589.0	148.15869869838895	23499.0	
23895.0	344.00726736509506	23499.0	
23736.0	506.911234833082	23391.0	
23796.0	365.6924937703808	23391.0	
23640.0	243.22212070451158	23391.0	
23658.0	249.79391505799336	23391.0	
23847.0	411.874981031866	23391.0	
24252.0	745.987265306855	23391.0	
23712.0	324.04166398782735	23391.0	
23616.0	294.2600890368927	23391.0	
23877.0	548.0401445149798	23391.0	
23919.0	581.9690713431428	23391.0	
23718.0	342.98542243074996	23391.0	
23538.0	327.2751136276634	23310.0	
23526.0	236.067786874872	23310.0	
23913.0	631.7333298156747	23310.0	
23766.0	683.6051491906713	23310.0	
23865.0	582.1778078903386	23310.0	
