4882;	3517;
4883;	3517;
4884;	3517;
4885;	3517;
4886;	3517;
4887;	3517;
4888;	3517;
4889;	3517;
4890;	3517;
4891;	3517;
4892;	3517;
4893;	3517;
4894;	3517;
4895;	3517;
4896;	3517;
4897;	3517;
4898;	3517;
4899;	3517;
4900;	3517;
4901;	3517;
4902;	3517;
4903;	3517;
4904;	3517;
4905;	3517;
4906;	3517;
4907;	3517;
4908;	3517;
4909;	3517;
4910;	3517;
4911;	3517;
4912;	3517;
4913;	3517;
4914;	3517;
4915;	3517;
4916;	3517;
4917;	3517;
4918;	3517;
4919;	3517;
4920;	3517;
4921;	3517;
4922;	3517;
4923;	3517;
4924;	3517;
4925;	3517;
4926;	3517;
4927;	3517;
4928;	3517;
4929;	3517;
4930;	3517;
4931;	3517;
4932;	3517;
4933;	3517;
4934;	3517;
4935;	3517;
4936;	3517;
4937;	3517;
4938;	3517;
4939;	3517;
4940;	3517;
4941;	3517;
4942;	3517;
4943;	3517;
4944;	3517;
4945;	3517;
4946;	3517;
4947;	3517;
4948;	3517;
4949;	3517;
4950;	3517;
4951;	3517;
4952;	3517;
4953;	3517;
4954;	3517;
4955;	3517;
4956;	3517;
4957;	3517;
4958;	3517;
4959;	3517;
4960;	3517;
4961;	3517;
4962;	3517;
4963;	3517;
4964;	3517;
4965;	3517;
4966;	3517;
4967;	3517;
4968;	3517;
4969;	3517;
4970;	3517;
4971;	3517;
4972;	3517;
4973;	3517;
4974;	3517;
4975;	3517;
4976;	3517;
4977;	3517;
4978;	3517;
4979;	3517;
4980;	3517;
4981;	3517;
4982;	3517;
4983;	3517;
4984;	3517;
4985;	3517;
4986;	3517;
4987;	3517;
4988;	3517;
4989;	3517;
4990;	3517;
4991;	3517;
4992;	3517;
4993;	3517;
4994;	3517;
4995;	3517;
4996;	3517;
4997;	3517;
4998;	3517;
4999;	3517;
5000;	3517;
5001;	3517;
5002;	3517;
5003;	3517;
5004;	3517;
5005;	3517;
5006;	3517;
5007;	3517;
5008;	3517;
5009;	3517;
5010;	3517;
5011;	3517;
5012;	3517;
5013;	3517;
5014;	3517;
5015;	3517;
5016;	3517;
5017;	3517;
5018;	3517;
5019;	3517;
5020;	3517;
5021;	3517;
5022;	3517;
5023;	3517;
5024;	3517;
5025;	3517;
5026;	3517;
5027;	3517;
5028;	3517;
5029;	3517;
5030;	3517;
5031;	3517;
5032;	3517;
5033;	3517;
5034;	3517;
5035;	3517;
5036;	3517;
5037;	3517;
5038;	3517;
5039;	3517;
5040;	3517;
5041;	3517;
5042;	3517;
5043;	3517;
5044;	3517;
5045;	3517;
5046;	3517;
5047;	3517;
5048;	3517;
5049;	3517;
5050;	3517;
5051;	3517;
5052;	3517;
5053;	3517;
5054;	3517;
5055;	3517;
5056;	3517;
5057;	3517;
5058;	3517;
5059;	3517;
5060;	3517;
5061;	3517;
5062;	3517;
5063;	3517;
5064;	3517;
5065;	3517;
5066;	3517;
5067;	3517;
5068;	3517;
5069;	3517;
5070;	3517;
5071;	3517;
5072;	3517;
5073;	3517;
5074;	3517;
5075;	3517;
5076;	3517;
5077;	3517;
5078;	3517;
5079;	3517;
5080;	3517;
5081;	3517;
5082;	3517;
5083;	3517;
5084;	3517;
5085;	3517;
5086;	3517;
5087;	3517;
5088;	3517;
5089;	3517;
5090;	3517;
5091;	3517;
5092;	3517;
5093;	3517;
5094;	3517;
5095;	3517;
5096;	3517;
5097;	3517;
5098;	3517;
5099;	3517;
5100;	3517;
5101;	3517;
5102;	3517;
5103;	3517;
5104;	3517;
5105;	3517;
5106;	3517;
5107;	3517;
5108;	3517;
5109;	3517;
5110;	3517;
5111;	3517;
5112;	3517;
5113;	3517;
5114;	3517;
5115;	3517;
5116;	3517;
5117;	3517;
5118;	3517;
5119;	3517;
5120;	3517;
5121;	3517;
5122;	3517;
5123;	3517;
5124;	3517;
5125;	3517;
5126;	3517;
5127;	3517;
5128;	3517;
5129;	3517;
5130;	3517;
5131;	3517;
5132;	3517;
5133;	3517;
5134;	3517;
5135;	3517;
5136;	3517;
5137;	3517;
5138;	3517;
5139;	3517;
5140;	3517;
5141;	3517;
5142;	3517;
5143;	3517;
5144;	3517;
5145;	3517;
5146;	3517;
5147;	3517;
5148;	3517;
5149;	3517;
5150;	3517;
5151;	3517;
5152;	3517;
5153;	3517;
5154;	3517;
5155;	3517;
5156;	3517;
5157;	3517;
5158;	3517;
5159;	3517;
5160;	3517;
5161;	3517;
5162;	3517;
5163;	3517;
5164;	3517;
5165;	3517;
5166;	3517;
5167;	3517;
5168;	3517;
5169;	3517;
5170;	3517;
5171;	3517;
5172;	3517;
5173;	3517;
5174;	3517;
5175;	3517;
5176;	3517;
5177;	3517;
5178;	3517;
5179;	3517;
5180;	3517;
5181;	3517;
5182;	3517;
5183;	3517;
5184;	3517;
5185;	3517;
5186;	3517;
5187;	3517;
5188;	3517;
5189;	3517;
5190;	3517;
5191;	3517;
5192;	3517;
5193;	3517;
5194;	3517;
5195;	3517;
5196;	3517;
5197;	3517;
5198;	3517;
5199;	3517;
5200;	3517;
5201;	3517;
5202;	3517;
5203;	3517;
5204;	3517;
5205;	3517;
5206;	3517;
5207;	3517;
5208;	3517;
5209;	3517;
5210;	3517;
5211;	3517;
5212;	3517;
5213;	3517;
5214;	3517;
5215;	3517;
5216;	3517;
5217;	3517;
5218;	3517;
5219;	3517;
5220;	3517;
5221;	3517;
5222;	3517;
5223;	3517;
5224;	3517;
5225;	3517;
5226;	3517;
5227;	3517;
5228;	3517;
5229;	3517;
5230;	3517;
5231;	3517;
5232;	3517;
5233;	3517;
5234;	3517;
5235;	3517;
5236;	3517;
5237;	3517;
5238;	3517;
5239;	3517;
5240;	3517;
5241;	3517;
5242;	3517;
5243;	3517;
5244;	3517;
5245;	3517;
5246;	3517;
5247;	3517;
5248;	3517;
5249;	3517;
5250;	3517;
5251;	3517;
5252;	3517;
5253;	3517;
5254;	3517;
5255;	3517;
5256;	3517;
5257;	3517;
5258;	3517;
5259;	3517;
5260;	3517;
5261;	3517;
5262;	3517;
5263;	3517;
5264;	3517;
5265;	3517;
5266;	3517;
5267;	3517;
5268;	3517;
5269;	3517;
5270;	3517;
5271;	3517;
5272;	3517;
5273;	3517;
5274;	3517;
5275;	3517;
5276;	3517;
5277;	3517;
5278;	3517;
5279;	3517;
5280;	3517;
5281;	3517;
5282;	3517;
5283;	3517;
5284;	3517;
5285;	3517;
5286;	3517;
5287;	3517;
5288;	3517;
5289;	3517;
5290;	3517;
5291;	3517;
5292;	3517;
5293;	3517;
5294;	3517;
5295;	3517;
5296;	3517;
5297;	3517;
5298;	3517;
5299;	3517;
5300;	3517;
5301;	3517;
5302;	3517;
5303;	3517;
5304;	3517;
5305;	3517;
5306;	3517;
5307;	3517;
5308;	3517;
5309;	3517;
5310;	3517;
5311;	3517;
5312;	3517;
5313;	3517;
5314;	3517;
5315;	3517;
5316;	3517;
5317;	3517;
5318;	3517;
5319;	3517;
5320;	3517;
5321;	3517;
5322;	3517;
5323;	3517;
5324;	3517;
5325;	3517;
5326;	3517;
5327;	3517;
5328;	3517;
5329;	3517;
5330;	3517;
5331;	3517;
5332;	3517;
5333;	3517;
5334;	3517;
5335;	3517;
5336;	3517;
5337;	3517;
5338;	3517;
5339;	3517;
5340;	3517;
5341;	3517;
5342;	3517;
5343;	3517;
5344;	3517;
5345;	3517;
5346;	3517;
5347;	3517;
5348;	3517;
5349;	3517;
5350;	3517;
5351;	3517;
5352;	3517;
5353;	3517;
5354;	3517;
5355;	3517;
5356;	3517;
5357;	3517;
5358;	3517;
5359;	3517;
5360;	3517;
5361;	3517;
5362;	3517;
5363;	3517;
5364;	3517;
5365;	3517;
5366;	3517;
5367;	3517;
5368;	3517;
5369;	3517;
5370;	3517;
5371;	3517;
5372;	3517;
5373;	3517;
5374;	3517;
5375;	3517;
5376;	3517;
5377;	3517;
5378;	3517;
5379;	3517;
5380;	3517;
5381;	3517;
5382;	3517;
5383;	3517;
5384;	3517;
5385;	3517;
5386;	3517;
5387;	3517;
5388;	3517;
5389;	3517;
5390;	3517;
5391;	3517;
5392;	3517;
5393;	3517;
5394;	3517;
5395;	3517;
5396;	3517;
5397;	3517;
5398;	3517;
5399;	3517;
5400;	3517;
5401;	3517;
5402;	3517;
5403;	3517;
5404;	3517;
5405;	3517;
5406;	3517;
5407;	3517;
5408;	3517;
5409;	3517;
5410;	3517;
5411;	3517;
5412;	3517;
5413;	3517;
5414;	3517;
5415;	3517;
5416;	3517;
5417;	3517;
5418;	3517;
5419;	3517;
5420;	3517;
5421;	3517;
5422;	3517;
5423;	3517;
5424;	3517;
5425;	3517;
5426;	3517;
5427;	3517;
5428;	3517;
5429;	3517;
5430;	3517;
5431;	3517;
5432;	3517;
5433;	3517;
5434;	3517;
5435;	3517;
5436;	3517;
5437;	3517;
5438;	3517;
5439;	3517;
5440;	3517;
5441;	3517;
5442;	3517;
5443;	3517;
5444;	3517;
5445;	3517;
5446;	3517;
5447;	3517;
5448;	3517;
5449;	3517;
5450;	3517;
5451;	3517;
5452;	3517;
5453;	3517;
5454;	3517;
5455;	3517;
5456;	3517;
5457;	3517;
5458;	3517;
5459;	3517;
5460;	3517;
5461;	3517;
5462;	3517;
5463;	3517;
5464;	3517;
5465;	3517;
5466;	3517;
5467;	3517;
5468;	3517;
5469;	3517;
5470;	3517;
5471;	3517;
5472;	3517;
5473;	3517;
5474;	3517;
5475;	3517;
5476;	3517;
5477;	3517;
5478;	3517;
5479;	3517;
5480;	3517;
5481;	3517;
5482;	3517;
5483;	3517;
5484;	3517;
5485;	3517;
5486;	3517;
5487;	3517;
5488;	3517;
5489;	3517;
5490;	3517;
5491;	3517;
5492;	3517;
5493;	3517;
5494;	3517;
5495;	3517;
5496;	3517;
5497;	3517;
5498;	3517;
5499;	3517;
5500;	3517;
5501;	3517;
5502;	3517;
5503;	3517;
5504;	3517;
5505;	3517;
5506;	3517;
5507;	3517;
5508;	3517;
5509;	3517;
5510;	3517;
5511;	3517;
5512;	3517;
5513;	3517;
5514;	3517;
5515;	3517;
5516;	3517;
5517;	3517;
5518;	3517;
5519;	3517;
5520;	3517;
5521;	3517;
5522;	3517;
5523;	3517;
5524;	3517;
5525;	3517;
5526;	3517;
5527;	3517;
5528;	3517;
5529;	3517;
5530;	3517;
5531;	3517;
5532;	3517;
5533;	3517;
5534;	3517;
5535;	3517;
5536;	3517;
5537;	3517;
5538;	3517;
5539;	3517;
5540;	3517;
5541;	3517;
5542;	3517;
5543;	3517;
5544;	3517;
5545;	3517;
5546;	3517;
5547;	3517;
5548;	3517;
5549;	3517;
5550;	3517;
5551;	3517;
5552;	3517;
5553;	3517;
5554;	3517;
5555;	3517;
5556;	3517;
5557;	3517;
5558;	3517;
5559;	3517;
5560;	3517;
5561;	3517;
5562;	3517;
5563;	3517;
5564;	3517;
5565;	3517;
5566;	3517;
5567;	3517;
5568;	3517;
5569;	3517;
5570;	3517;
5571;	3517;
5572;	3517;
5573;	3517;
5574;	3517;
5575;	3517;
5576;	3517;
5577;	3517;
5578;	3517;
5579;	3517;
5580;	3517;
5581;	3517;
5582;	3517;
5583;	3517;
5584;	3517;
5585;	3517;
5586;	3517;
5587;	3517;
5588;	3517;
5589;	3517;
5590;	3517;
5591;	3517;
5592;	3517;
5593;	3517;
5594;	3517;
5595;	3517;
5596;	3517;
5597;	3517;
5598;	3517;
5599;	3517;
5600;	3517;
5601;	3517;
5602;	3517;
5603;	3517;
5604;	3517;
5605;	3517;
5606;	3517;
5607;	3517;
5608;	3517;
5609;	3517;
5610;	3517;
5611;	3517;
5612;	3517;
5613;	3517;
5614;	3517;
5615;	3517;
5616;	3517;
5617;	3517;
5618;	3517;
5619;	3517;
5620;	3517;
5621;	3517;
5622;	3517;
5623;	3517;
5624;	3517;
5625;	3517;
5626;	3517;
5627;	3517;
5628;	3517;
5629;	3517;
5630;	3517;
5631;	3517;
5632;	3517;
5633;	3517;
5634;	3517;
5635;	3517;
5636;	3517;
5637;	3517;
5638;	3517;
5639;	3517;
5640;	3517;
5641;	3517;
5642;	3517;
5643;	3517;
5644;	3517;
5645;	3517;
5646;	3517;
5647;	3517;
5648;	3517;
5649;	3517;
5650;	3517;
5651;	3517;
5652;	3517;
5653;	3517;
5654;	3517;
5655;	3517;
5656;	3517;
5657;	3517;
5658;	3517;
5659;	3517;
5660;	3517;
5661;	3517;
5662;	3517;
5663;	3517;
5664;	3517;
5665;	3517;
5666;	3517;
5667;	3517;
5668;	3517;
5669;	3517;
5670;	3517;
5671;	3517;
5672;	3517;
5673;	3517;
5674;	3517;
5675;	3517;
5676;	3517;
5677;	3517;
5678;	3517;
5679;	3517;
5680;	3517;
5681;	3517;
5682;	3517;
5683;	3517;
5684;	3517;
5685;	3517;
5686;	3517;
5687;	3517;
5688;	3517;
5689;	3517;
5690;	3517;
5691;	3517;
5692;	3517;
5693;	3517;
5694;	3517;
5695;	3517;
5696;	3517;
5697;	3517;
5698;	3517;
5699;	3517;
5700;	3517;
5701;	3517;
5702;	3517;
5703;	3517;
5704;	3517;
5705;	3517;
5706;	3517;
5707;	3517;
5708;	3517;
5709;	3517;
5710;	3517;
5711;	3517;
5712;	3517;
5713;	3517;
5714;	3517;
5715;	3517;
5716;	3517;
5717;	3517;
5718;	3517;
5719;	3517;
5720;	3517;
5721;	3517;
5722;	3517;
5723;	3517;
5724;	3517;
5725;	3517;
5726;	3517;
5727;	3517;
5728;	3517;
5729;	3517;
5730;	3517;
5731;	3517;
5732;	3517;
5733;	3517;
5734;	3517;
5735;	3517;
5736;	3517;
5737;	3517;
5738;	3517;
5739;	3517;
5740;	3517;
5741;	3517;
5742;	3517;
5743;	3517;
5744;	3517;
5745;	3517;
5746;	3517;
5747;	3517;
5748;	3517;
5749;	3517;
5750;	3517;
5751;	3517;
5752;	3517;
5753;	3517;
5754;	3517;
5755;	3517;
5756;	3517;
5757;	3517;
5758;	3517;
5759;	3517;
5760;	3517;
5761;	3517;
5762;	3517;
5763;	3517;
5764;	3517;
5765;	3517;
5766;	3517;
5767;	3517;
5768;	3517;
5769;	3517;
5770;	3517;
5771;	3517;
5772;	3517;
5773;	3517;
5774;	3517;
5775;	3517;
5776;	3517;
5777;	3517;
5778;	3517;
5779;	3517;
5780;	3517;
5781;	3517;
5782;	3517;
5783;	3517;
5784;	3517;
5785;	3517;
5786;	3517;
5787;	3517;
5788;	3517;
5789;	3517;
5790;	3517;
5791;	3517;
5792;	3517;
5793;	3517;
5794;	3517;
5795;	3517;
5796;	3517;
5797;	3517;
5798;	3517;
5799;	3517;
5800;	3517;
5801;	3517;
5802;	3517;
5803;	3517;
5804;	3517;
5805;	3517;
5806;	3517;
5807;	3517;
5808;	3517;
5809;	3517;
5810;	3517;
5811;	3517;
5812;	3517;
5813;	3517;
5814;	3517;
5815;	3517;
5816;	3517;
5817;	3517;
5818;	3517;
5819;	3517;
5820;	3517;
5821;	3517;
5822;	3517;
5823;	3517;
5824;	3517;
5825;	3517;
5826;	3517;
5827;	3517;
5828;	3517;
5829;	3517;
5830;	3517;
5831;	3517;
5832;	3517;
5833;	3517;
5834;	3517;
5835;	3517;
5836;	3517;
5837;	3517;
5838;	3517;
5839;	3517;
5840;	3517;
5841;	3517;
5842;	3517;
5843;	3517;
5844;	3517;
5845;	3517;
5846;	3517;
5847;	3517;
5848;	3517;
5849;	3517;
5850;	3517;
5851;	3517;
5852;	3517;
5853;	3517;
5854;	3517;
5855;	3517;
5856;	3517;
5857;	3517;
5858;	3517;
5859;	3517;
5860;	3517;
5861;	3517;
5862;	3517;
5863;	3517;
5864;	3517;
5865;	3517;
5866;	3517;
5867;	3517;
5868;	3517;
5869;	3517;
5870;	3517;
5871;	3517;
5872;	3517;
5873;	3517;
5874;	3517;
5875;	3517;
5876;	3517;
5877;	3517;
5878;	3517;
5879;	3517;
5880;	3517;
5881;	3517;
5882;	3517;
5883;	3517;
5884;	3517;
5885;	3517;
5886;	3517;
5887;	3517;
5888;	3517;
5889;	3517;
5890;	3517;
5891;	3517;
5892;	3517;
5893;	3517;
5894;	3517;
5895;	3517;
5896;	3517;
5897;	3517;
5898;	3517;
5899;	3517;
5900;	3517;
5901;	3517;
5902;	3517;
5903;	3517;
5904;	3517;
5905;	3517;
5906;	3517;
5907;	3517;
5908;	3517;
5909;	3517;
5910;	3517;
5911;	3517;
5912;	3517;
5913;	3517;
5914;	3517;
5915;	3517;
5916;	3517;
5917;	3517;
5918;	3517;
5919;	3517;
5920;	3517;
5921;	3517;
5922;	3517;
5923;	3517;
5924;	3517;
5925;	3517;
5926;	3517;
5927;	3517;
5928;	3517;
5929;	3517;
5930;	3517;
5931;	3517;
5932;	3517;
5933;	3517;
5934;	3517;
5935;	3517;
5936;	3517;
5937;	3517;
5938;	3517;
5939;	3517;
5940;	3517;
5941;	3517;
5942;	3517;
5943;	3517;
5944;	3517;
5945;	3517;
5946;	3517;
5947;	3517;
5948;	3517;
5949;	3517;
5950;	3517;
5951;	3517;
5952;	3517;
5953;	3517;
5954;	3517;
5955;	3517;
5956;	3517;
5957;	3517;
5958;	3517;
5959;	3517;
5960;	3517;
5961;	3517;
5962;	3517;
5963;	3517;
5964;	3517;
5965;	3517;
5966;	3517;
5967;	3517;
5968;	3517;
5969;	3517;
5970;	3517;
5971;	3517;
5972;	3517;
5973;	3517;
5974;	3517;
5975;	3517;
5976;	3517;
5977;	3517;
5978;	3517;
5979;	3517;
5980;	3517;
5981;	3517;
5982;	3517;
5983;	3517;
5984;	3517;
5985;	3517;
5986;	3517;
5987;	3517;
5988;	3517;
5989;	3517;
5990;	3517;
5991;	3517;
5992;	3517;
5993;	3517;
5994;	3517;
5995;	3517;
5996;	3517;
5997;	3517;
5998;	3517;
5999;	3517;
6000;	3517;
6001;	3517;
6002;	3517;
6003;	3517;
6004;	3517;
6005;	3517;
6006;	3517;
6007;	3517;
6008;	3517;
6009;	3517;
6010;	3517;
6011;	3517;
6012;	3517;
6013;	3517;
6014;	3517;
6015;	3517;
6016;	3517;
6017;	3517;
6018;	3517;
6019;	3517;
6020;	3517;
6021;	3517;
6022;	3517;
6023;	3517;
6024;	3517;
6025;	3517;
6026;	3517;
6027;	3517;
6028;	3517;
6029;	3517;
6030;	3517;
6031;	3517;
6032;	3517;
6033;	3517;
6034;	3517;
6035;	3517;
6036;	3517;
6037;	3517;
6038;	3517;
6039;	3517;
6040;	3517;
6041;	3517;
6042;	3517;
6043;	3517;
6044;	3517;
6045;	3517;
6046;	3517;
6047;	3517;
6048;	3517;
6049;	3517;
6050;	3517;
6051;	3517;
6052;	3517;
6053;	3517;
6054;	3517;
6055;	3517;
6056;	3517;
6057;	3517;
6058;	3517;
6059;	3517;
6060;	3517;
6061;	3517;
6062;	3517;
6063;	3517;
6064;	3517;
6065;	3517;
6066;	3517;
6067;	3517;
6068;	3517;
6069;	3517;
6070;	3517;
6071;	3517;
6072;	3517;
6073;	3517;
6074;	3517;
6075;	3517;
6076;	3517;
6077;	3517;
6078;	3517;
6079;	3517;
6080;	3517;
6081;	3517;
6082;	3517;
6083;	3517;
6084;	3517;
6085;	3517;
6086;	3517;
6087;	3517;
6088;	3517;
6089;	3517;
6090;	3517;
6091;	3517;
6092;	3517;
6093;	3517;
6094;	3517;
6095;	3517;
6096;	3517;
6097;	3517;
6098;	3517;
6099;	3517;
6100;	3517;
6101;	3517;
6102;	3517;
6103;	3517;
6104;	3517;
6105;	3517;
6106;	3517;
6107;	3517;
6108;	3517;
6109;	3517;
6110;	3517;
6111;	3517;
6112;	3517;
6113;	3517;
6114;	3517;
6115;	3517;
6116;	3517;
6117;	3517;
6118;	3517;
6119;	3517;
6120;	3517;
6121;	3517;
6122;	3517;
6123;	3517;
6124;	3517;
6125;	3517;
6126;	3517;
6127;	3517;
6128;	3517;
6129;	3517;
6130;	3517;
6131;	3517;
6132;	3517;
6133;	3517;
6134;	3517;
6135;	3517;
6136;	3517;
6137;	3517;
6138;	3517;
6139;	3517;
6140;	3517;
6141;	3517;
6142;	3517;
6143;	3517;
6144;	3517;
6145;	3517;
6146;	3517;
6147;	3517;
6148;	3517;
6149;	3517;
6150;	3517;
6151;	3517;
6152;	3517;
6153;	3517;
6154;	3517;
6155;	3517;
6156;	3517;
6157;	3517;
6158;	3517;
6159;	3517;
6160;	3517;
6161;	3517;
6162;	3517;
6163;	3517;
6164;	3517;
6165;	3517;
6166;	3517;
6167;	3517;
6168;	3517;
6169;	3517;
6170;	3517;
6171;	3517;
6172;	3517;
6173;	3517;
6174;	3517;
6175;	3517;
6176;	3517;
6177;	3517;
6178;	3517;
6179;	3517;
6180;	3517;
6181;	3517;
6182;	3517;
6183;	3517;
6184;	3517;
6185;	3517;
6186;	3517;
6187;	3517;
6188;	3517;
6189;	3517;
6190;	3517;
6191;	3517;
6192;	3517;
6193;	3517;
6194;	3517;
6195;	3517;
6196;	3517;
6197;	3517;
6198;	3517;
6199;	3517;
6200;	3517;
6201;	3517;
6202;	3517;
6203;	3517;
6204;	3517;
6205;	3517;
6206;	3517;
6207;	3517;
6208;	3517;
6209;	3517;
6210;	3517;
6211;	3517;
6212;	3517;
6213;	3517;
6214;	3517;
6215;	3517;
6216;	3517;
6217;	3517;
6218;	3517;
6219;	3517;
6220;	3517;
6221;	3517;
6222;	3517;
6223;	3517;
6224;	3517;
6225;	3517;
6226;	3517;
6227;	3517;
6228;	3517;
6229;	3517;
6230;	3517;
6231;	3517;
6232;	3517;
6233;	3517;
6234;	3517;
6235;	3517;
6236;	3517;
6237;	3517;
6238;	3517;
6239;	3517;
6240;	3517;
6241;	3517;
6242;	3517;
6243;	3517;
6244;	3517;
6245;	3517;
6246;	3517;
6247;	3517;
6248;	3517;
6249;	3517;
6250;	3517;
6251;	3517;
6252;	3517;
6253;	3517;
6254;	3517;
6255;	3517;
6256;	3517;
6257;	3517;
6258;	3517;
6259;	3517;
6260;	3517;
6261;	3517;
6262;	3517;
6263;	3517;
6264;	3517;
6265;	3517;
6266;	3517;
6267;	3517;
6268;	3517;
6269;	3517;
6270;	3517;
6271;	3517;
6272;	3517;
6273;	3517;
6274;	3517;
6275;	3517;
6276;	3517;
6277;	3517;
6278;	3517;
6279;	3517;
6280;	3517;
6281;	3517;
6282;	3517;
6283;	3517;
6284;	3517;
6285;	3517;
6286;	3517;
6287;	3517;
6288;	3517;
6289;	3517;
6290;	3517;
6291;	3517;
6292;	3517;
6293;	3517;
6294;	3517;
6295;	3517;
6296;	3517;
6297;	3517;
6298;	3517;
6299;	3517;
6300;	3517;
6301;	3517;
6302;	3517;
6303;	3517;
6304;	3517;
6305;	3517;
6306;	3517;
6307;	3517;
6308;	3517;
6309;	3517;
6310;	3517;
6311;	3517;
6312;	3517;
6313;	3517;
6314;	3517;
6315;	3517;
6316;	3517;
6317;	3517;
6318;	3517;
6319;	3517;
6320;	3517;
6321;	3517;
6322;	3517;
6323;	3517;
6324;	3517;
6325;	3517;
6326;	3517;
6327;	3517;
6328;	3517;
6329;	3517;
6330;	3517;
6331;	3517;
6332;	3517;
6333;	3517;
6334;	3517;
6335;	3517;
6336;	3517;
6337;	3517;
6338;	3517;
6339;	3517;
6340;	3517;
6341;	3517;
6342;	3517;
6343;	3517;
6344;	3517;
6345;	3517;
6346;	3517;
6347;	3517;
6348;	3517;
6349;	3517;
6350;	3517;
6351;	3517;
6352;	3517;
6353;	3517;
6354;	3517;
6355;	3517;
6356;	3517;
6357;	3517;
6358;	3517;
6359;	3517;
6360;	3517;
6361;	3517;
6362;	3517;
6363;	3517;
6364;	3517;
6365;	3517;
6366;	3517;
6367;	3517;
6368;	3517;
6369;	3517;
6370;	3517;
6371;	3517;
6372;	3517;
6373;	3517;
6374;	3517;
6375;	3517;
6376;	3517;
6377;	3517;
6378;	3517;
6379;	3517;
6380;	3517;
6381;	3517;
6382;	3517;
6383;	3517;
6384;	3517;
6385;	3517;
6386;	3517;
6387;	3517;
6388;	3517;
6389;	3517;
6390;	3517;
6391;	3517;
6392;	3517;
6393;	3517;
6394;	3517;
6395;	3517;
6396;	3517;
6397;	3517;
6398;	3517;
6399;	3517;
6400;	3517;
6401;	3517;
6402;	3517;
6403;	3517;
6404;	3517;
6405;	3517;
6406;	3517;
6407;	3517;
6408;	3517;
6409;	3517;
6410;	3517;
6411;	3517;
6412;	3517;
6413;	3517;
6414;	3517;
6415;	3517;
6416;	3517;
6417;	3517;
6418;	3517;
6419;	3517;
6420;	3517;
6421;	3517;
6422;	3517;
6423;	3517;
6424;	3517;
6425;	3517;
6426;	3517;
6427;	3517;
6428;	3517;
6429;	3517;
6430;	3517;
6431;	3517;
6432;	3517;
6433;	3517;
6434;	3517;
6435;	3517;
6436;	3517;
6437;	3517;
6438;	3517;
6439;	3517;
6440;	3517;
6441;	3517;
6442;	3517;
6443;	3517;
6444;	3517;
6445;	3517;
6446;	3517;
6447;	3517;
6448;	3517;
6449;	3517;
6450;	3517;
6451;	3517;
6452;	3517;
6453;	3517;
6454;	3517;
6455;	3517;
6456;	3517;
6457;	3517;
6458;	3517;
6459;	3517;
6460;	3517;
6461;	3517;
6462;	3517;
6463;	3517;
6464;	3517;
6465;	3517;
6466;	3517;
6467;	3517;
6468;	3517;
6469;	3517;
6470;	3517;
6471;	3517;
6472;	3517;
6473;	3517;
6474;	3517;
6475;	3517;
6476;	3517;
6477;	3517;
6478;	3517;
6479;	3517;
6480;	3517;
6481;	3517;
6482;	3517;
6483;	3517;
6484;	3517;
6485;	3517;
6486;	3517;
6487;	3517;
6488;	3517;
6489;	3517;
6490;	3517;
6491;	3517;
6492;	3517;
6493;	3517;
6494;	3517;
6495;	3517;
6496;	3517;
6497;	3517;
6498;	3517;
6499;	3517;
6500;	3517;
6501;	3517;
6502;	3517;
6503;	3517;
6504;	3517;
6505;	3517;
6506;	3517;
6507;	3517;
6508;	3517;
6509;	3517;
6510;	3517;
6511;	3517;
6512;	3517;
6513;	3517;
6514;	3517;
6515;	3517;
6516;	3517;
6517;	3517;
6518;	3517;
6519;	3517;
6520;	3517;
6521;	3517;
6522;	3517;
6523;	3517;
6524;	3517;
6525;	3517;
6526;	3517;
6527;	3517;
6528;	3517;
6529;	3517;
6530;	3517;
6531;	3517;
6532;	3517;
6533;	3517;
6534;	3517;
6535;	3517;
6536;	3517;
6537;	3517;
6538;	3517;
6539;	3517;
6540;	3517;
6541;	3517;
6542;	3517;
6543;	3517;
6544;	3517;
6545;	3517;
6546;	3517;
6547;	3517;
6548;	3517;
6549;	3517;
6550;	3517;
6551;	3517;
6552;	3517;
6553;	3517;
6554;	3517;
6555;	3517;
6556;	3517;
6557;	3517;
6558;	3517;
6559;	3517;
6560;	3517;
6561;	3517;
6562;	3517;
6563;	3517;
6564;	3517;
6565;	3517;
6566;	3517;
6567;	3517;
6568;	3517;
6569;	3517;
6570;	3517;
6571;	3517;
6572;	3517;
6573;	3517;
6574;	3517;
6575;	3517;
6576;	3517;
6577;	3517;
6578;	3517;
6579;	3517;
6580;	3517;
6581;	3517;
6582;	3517;
6583;	3517;
6584;	3517;
6585;	3517;
6586;	3517;
6587;	3517;
6588;	3517;
6589;	3517;
6590;	3517;
6591;	3517;
6592;	3517;
6593;	3517;
6594;	3517;
6595;	3517;
6596;	3517;
6597;	3517;
6598;	3517;
6599;	3517;
6600;	3517;
6601;	3517;
6602;	3517;
6603;	3517;
6604;	3517;
6605;	3517;
6606;	3517;
6607;	3517;
6608;	3517;
6609;	3517;
6610;	3517;
6611;	3517;
6612;	3517;
6613;	3517;
6614;	3517;
6615;	3517;
6616;	3517;
6617;	3517;
6618;	3517;
6619;	3517;
6620;	3517;
6621;	3517;
6622;	3517;
6623;	3517;
6624;	3517;
6625;	3517;
6626;	3517;
6627;	3517;
6628;	3517;
6629;	3517;
6630;	3517;
6631;	3517;
